ssid;phase;retweetCount;likeCount;replyCount;content;sentiment
3;3;0;0;0; https://t.co/nM9xJSokla;0.0
3;3;0;0;1;" 

Your new commercial on toxic masculinity is spot on as another exposed group of angry, rude, disrespectful, racist young men from Covington Cath School are exposed for taunting &amp; harassing an innocent Native Indigenous Male";-0.009090909090909085
3;3;0;0;0; stick to making razors and shut your fing mouths no one asked for your political opinion;0.0
3;3;0;0;0;;0.0
3;3;0;0;0;  owns these hooligans. @Gillette part 2 should display these as the reason for part 1;0.0
3;3;0;1;0; @MyClippers This was directed at those MAGA punks;0.0
3;3;0;0;0; with the prescient ad for the week.;0.0
3;3;0;0;0; The reaction from this Gillette ad shows how fragile alot of white men are.;0.0
3;3;0;0;0;" ###Stand against Gillette crap and bs everywhere!!!
##Time to encourage embolden and empower boys of all ages!!!!";-1.0
3;3;0;0;0; here’s your toxic masculinity;0.0
3;3;0;0;0; The razor women prefer 💓 to see in a man’s 🖐🏽 hand. https://t.co/Khw1kMt7H8;0.0
3;3;0;3;0; Eat shit and die. #BoycottGillette;-0.2
3;3;0;0;0; How dumb can you be? I will NEVER buy another one of your products again. #ToxicMasculinity #BoycottGillette;-0.375
3;3;0;3;0; @grantlandis You've gained my respect 👏👏;0.0
3;3;0;3;1;" Someone: ""Men can get away with X (bad thing because our culture lets them.""

Men: ""Not me! I never did X! Talk about me! It's all about meeeee!""

Just because ""being a man"" CAN be a ""get out of jail pass"" does NOT mean YOU are in jail!";-0.2671875
3;3;0;0;0; https://t.co/aTnAzlnjAX;0.0
3;3;0;0;0; I'll shave with a rusty hubcap before I ever buy anything Gillette ever again.;0.0
3;3;1;3;1;" Gillette's parent company is Proctor and Gamble, Head &amp; Shoulders, Scope, Secret, Charmin, Vicks and Oral-B. also Pampers, Febreze, Swiffer, and Mr. Clean. In case you want to extend your support to such a woke company 🤢🤮They're crap razors anyway go with BIC";-0.20833333333333334
3;3;1;6;1; Granted, this is way more advice than I’m used to getting from my razor company. But aren’t they just saying, “Hey guys, try not to be complete *ssholes to women or each other for that matter.”? If we can’t even handle a gentle reminder, maybe that proves the point?;0.195
3;3;0;1;1; I think this commercial is SO important!  I was moved to tears thinking how much better the world could be.  Kudos on delivering the message we so desperately need to hear!  Bravo and congrats!;0.015625
3;3;0;0;0; the razor women love ❤️ in a man’s hand. https://t.co/jRnj3cTwhr;0.5
3;3;0;0;0;" If you really wanted to talk about men's issues, you should have gone this route:

https://t.co/jEIHLBkr4y";0.2
3;3;0;0;0;;0.0
3;3;0;0;0; You sure miscalculated the impact of this men-blaming radical feminazi campaign. Hope u sell lots of femenine shaving blades, cause u r not going to sell a lot to us men. Worldwide. See u on your next quarter results;0.25
3;3;0;0;0; I used my toxic masculinity to buy a schick razor and also dumped all the Gillette in the trash. Stupid Gillette;-0.7999999999999999
3;3;0;0;0; This was the last one!! https://t.co/Pd2ZgGPxzg;0.0
3;3;0;0;0; Take a lesson!  And yes, men and women can be better and some are awful. But don’t judge the few as the many especially to sell a product!;-0.039999999999999994
3;3;0;0;0; what a shit ad... really? okay wilkilson is cheaper and have the same quality.;0.09999999999999999
3;3;0;0;0;" Men bad, women victims, buy our razors! Great ad!

Coming from a company known for using child labor and overpricing women products! https://t.co/rX8XMvRR01";0.06250000000000011
3;3;0;0;0; https://t.co/kxPbzqd7Ml;0.0
3;3;0;0;0; Bye gillete company if idiots.;-0.8
3;3;0;0;0; https://t.co/kKPWEarAIo;0.0
3;3;0;1;0;" I had you blocked @Gillette
This earned you another try.

Don't @ me.";0.0
3;3;0;0;0; Life long purchaser of your razors - No More money from me until you remove offensive Ad that unfairly targets Men.;-0.26666666666666666
3;3;0;0;0; I mean I been using their razors for years, they know what's good. This only makes me support them more;0.221875
3;3;0;1;2; Boys will be *held accountable for their actions*;0.0
3;3;0;2;1; While I will no longer buy Gillette products I will be investing in an @EgardWatchCo ! I had nothing but positive Male role models in my life and I do all I can for my daughter and the women in my life.  I embrace being a real, strong, responsible protective man.;0.2693181818181818
3;3;0;0;0; Why can't you do an ad that celebrates the positive attributes for masculinity? Why can't you update this: https://t.co/Pk4RD3vwBV;0.22727272727272727
3;3;0;0;0; Damn...is that your brand on those women’s behinds?  Nothing like a little pandering. https://t.co/Qp7g0kUvct;-0.1875
3;3;0;0;0; @ffsjoanne I have. Stop buying your products 👍🏻;0.0
3;3;0;0;0; This brought me to tears. I will only purchase Gillette from this point on. It sounds so small, but it is what I can do when good people step up. THANK YOU!;0.20833333333333334
3;3;0;0;0; you missed one. https://t.co/jNKiqD3Vce;0.0
3;3;0;0;0; @jenniesue101 https://t.co/lviVDV7ENJ;0.0
3;3;0;0;0; @christopher983 https://t.co/FpahF6O2Ou;0.0
3;3;0;0;0; It's disgusting to watch this. It's highly condemnable. You are what you watch, listen to, and think. There's need for correction and change.;-0.42
3;3;0;0;0; the best my trash can get.;1.0
3;3;0;0;0; made an amazing message, but I hope everyone realizes that it's a marketing ploy to make it seem like they care about justice. Companies pull this to make you think their products are better, even if (in this case) the commercial has nothing to do with their product.;0.3666666666666667
3;3;0;0;0; Lol just look at the like to dislike ratio it has on YouTube. When you include a dislike button, far more people disagree with this retarded message.;0.14999999999999997
3;3;0;0;0; i used your product for a long time but i guess you deemed it was time to part ways .;-0.05
3;3;0;0;0; Can’t wait to watch you tank.  At least I was never a consumer of yours to begin with.;-0.3
3;3;0;0;1; The amount of men missing the point and making this about themselves and thwi feelings instead of focusing on the broad example this ad is showing is insane. I honestly have no hope for yall;-0.134375
3;3;0;0;0;" @oldcheapwine @Gillette when will P&amp;G Thank Dads and other Male caregivers? 
That campaign started 5 years ago. How does @ProcterGamble condemn sexism while fostering it? @Disney says ""Dream big princess"" boys....? not so much. 
I'll tell my son the future is female @EW @MMFlint";0.012500000000000002
3;3;0;0;0; Absolutely disgusting. I will never use your products again.;-1.0
3;3;0;0;0; How does that recent-sales data look now? (sanctimonious JackAsses).;-0.5
3;3;0;0;0; why would anyone find this ad offensive?;0.0
3;3;0;0;1; This is the best ad I have ever seen!!! I am raising 3 boys and love this. So does my husband! I will ONLY buy Gillette shaving products now, for me, my daughter, my 3 sons and my husband because of this ad! Bravo #Gillette for addressing toxic masculinity! #GilletteAd;0.5416666666666666
3;3;0;0;0; good one;0.7
3;3;0;0;0; How wrong could an advert campaign actually be..?! Well done Proctor and Gamble...you clowns;-0.25
3;3;0;0;0; Gillette for life!;0.0
3;3;1;0;1; I guess we all need more #GilletteAd out there , prime example as to why  right here https://t.co/nHV2gseGfg;0.39285714285714285
3;3;0;0;0;" Lets bring a reformation to the men of man kind. Starting with this book. 😝

Good luck with your people’s crusade. I’ll just keep being a guy who’s a dude that respects everybody. https://t.co/Kv48F0nI2F";0.4333333333333333
3;3;0;0;0; https://t.co/r8I8l2e0Tk;0.0
3;3;0;0;0; I will just leave this here Gillette https://t.co/ONjeF5pQIn;0.0
3;3;0;0;1;" my response to the #GilletteAd
https://t.co/MjZLYtOvfQ
#sharethepositive";0.0
3;3;0;0;0; WTF were you guys thinking?;-0.5
3;3;0;0;0; caption this for your future ads.;0.0
3;3;0;0;0;" #ahhmazing!!!! I love it when brands use their platform to correct wrongs &amp; better the planet! Well done! 💪🏽 will be purchasing your products because of this! #thebestmencanbe 🙌🏽";0.73828125
3;3;1;4;0; Hum, it seems more a gender attack disguised as tolerance.;0.5
3;3;0;0;0;" 
Monty Python - Lumberjack Song https://t.co/cBoqR2nn9N via @YouTube";0.0
3;3;0;0;0; https://t.co/LFEbclCqoh;0.0
3;3;0;0;0; @S_LeGresley Please follow me!!;0.0
3;3;0;0;0; https://t.co/swibZ6zV40;0.0
3;3;0;0;0; m;0.0
3;3;0;0;0;" your new ad was well done.   These students are racist bullies &amp; seem to be vying for a spot in your next ad.    Keep on with your messaging. It’s spot-on.";0.06818181818181818
3;3;0;0;0;"  Smart move, someon should be fired! 
https://t.co/dRuM2MXjSp";0.26785714285714285
3;3;0;0;0;" Thanks &amp; Goodbye. 👍🇺🇸👍🇺🇸👍🇺🇸 #BoycottGillette https://t.co/Se5Ti6XTc2";0.2
3;3;0;0;0;" Definition of Real Manhood.

1) Like to push people around. Just because you can.

2) Grab ass if you can get away with it. Even if you can't.

3) Have a massive beer gut.

4) Talk loud. Yell and rant. Anger rulez.

5) Hate Gillette ad.";-0.24
3;3;0;0;0; Beautifully crafted 👏👏;0.85
3;3;0;0;0; Just going to leave this here... https://t.co/kXCwVOuEcC;0.0
3;3;0;0;0; I love this ad because the people that are offended are the “ masculine” Conservative men;0.3
3;3;0;0;0; https://t.co/j0N06x3ezm;0.0
3;3;0;4;1;" It’s 2019...the year where everyone will get offended by anything &amp; everything. 

Personally, I don’t see the problem with the ad &amp; think it has a good message, to be the best you can in any way of life.";0.5666666666666667
3;3;0;0;2; Can one of you hurt men explain to me why you feel so attacked as if there are not two sides of this ad clearly differentiating one from the other.;-0.01249999999999999
3;3;0;0;0; https://t.co/l5IQXwGUu3;0.0
3;3;0;0;0;" To those who want to do better your ad is inspirational. 

And there is only one reason why someone would be outraged. The outraged, the offended...they are the problem. 

Thank you Gillette - 
Your lifelong customer.";-0.15
3;3;0;0;0; these boys represent the bad.. behind every ugly acting boy is man at home whose even worse;-0.43999999999999995
3;3;0;0;0; This is the best a man can get. Take note next time.;0.5
3;3;0;0;0; #itwillbeok #bunkerdown #Gillette https://t.co/bVqvUDXCqt;0.0
3;3;0;1;0; @ProcterGamble Nice commercial but let’s chat about your toxic relationship to the animals that you continue to torture and test on. Go cruelty free and stop testing on animals. #stopanimalcruelty https://t.co/3v8p6Zf6jc;0.3333333333333333
3;3;0;0;0; Brilliant! Thank-you for taking leadership on male liberation for @WM_Global as a whole #GilletteAd;0.39999999999999997
3;3;0;7;0; https://t.co/wNJM8v7rJU;0.0
3;3;0;1;0; @CelianeAyisyen;0.0
3;3;0;1;1; @Kareemhunt7;0.0
3;3;0;0;0; you missed a few toxic males.;-0.2
3;3;0;0;0; https://t.co/N4j1ANGuB2;0.0
3;3;0;0;0;" So much for your ""welcome back"" campaign";0.3333333333333333
3;3;0;0;0; Thank you Gillette!  The men snowflaking out over this apparently feel passionately about their need to abuse women and bully one another.  #ToxicMasculinity;0.0
3;3;0;0;0; exactly the target for commercial @CovCathColonels  watch the commercial;0.08333333333333333
3;3;0;0;0; how quickly you forget https://t.co/DlEvJE9Oig;0.3333333333333333
3;3;0;0;0; Would do an ad that presumes the moral shortfall stereotypes of the entire female gender? This ad is appalling. I don't need a for-profit organization to teach me morality. I will never buy Gillette again;-0.0875
3;3;0;0;0; #hypocrites https://t.co/ALpuAzUPF4;0.0
3;3;0;1;0; @JeremyDixonDJ #GilletteAd #Gillette #gilletteboycott https://t.co/r3EGv9FzMY;0.0
3;3;0;1;0; Gillette a la vanguardia como siempre!;0.0
3;3;0;0;0; Well I will say the “boys” running over our boarder unchecked show No respect for girls or women. Cat calling raping killing. Sick;-0.7142857142857143
3;3;0;0;0; I feel morally obligated to shave my legs for the first time in 6 months....;0.125
3;3;0;0;0; Wait what's the message? If you try to ask some girl if you want to hang out with her, some soy-boy will stop you? Fucking hate it whenever ads tell us what to do. Masculinity isn't the problem, it's the lack of it.;-0.8
3;3;0;0;0; Wow deleting comments and dislikes on the you tube video and twitter...;0.1
3;3;0;0;0; https://t.co/vGqLwVzZ4g;0.0
3;3;0;3;0; Thanks @Gillette;0.2
3;3;0;0;0; Great ad. That one took guts. Bravo. I'm a DSC guy but you've got my attention.;0.8
3;3;0;0;0; Disgusting toxic feminist propaganda. Never buying Gillette again! Very upset;-0.30833333333333335
3;3;0;0;0; Expensive shavers and bad, really bad advertising. So, let’s let them alone with feminists, that really dislike their products.;-0.4249999999999999
3;3;0;0;0; stop deleting my dislike on YouTube,m;0.0
3;3;0;0;1; No one likes to see the true, that is why this video is offending lots of peopple...;0.35
3;3;0;0;0; look 1 million dislikes they are going for the record. Lol #GilletteAd #idiots https://t.co/coIxRsrLVw;0.0
3;3;0;0;0; Wrong move.;-0.5
3;3;0;0;0;" 
Maybe now more men will get it.

#CovingtonCatholic";0.5
3;3;0;0;0; https://t.co/qB1O5GTQiG;0.0
3;3;0;0;0;" when are y'all going to change your tagline? ""The Best a Man Can Get."" doesn't really suit your agenda anymore...";0.6
3;3;0;0;2; I like this ad. Makes me feel  even💪🏽 then again I'm not a ❄️;0.0
3;3;0;4;0;" Disgusting and insulting ad made by a woman of course... This is what the man-hating far left is about... No more Gillette razor for me and anyone who heard about this abomination you call an ad
This is just pure toxic feminism";-0.32261904761904764
3;3;0;0;0; https://t.co/IT2y7sGhxn;0.0
3;3;0;1;2; Great job Gillette! Notw release an equally wonderful ad on Toxic Femininity. You know.. On gold diggers, abortion supporters, etc.;1.0
3;3;0;0;0; The men in the comments here are so hurt like they called y’all out by name 😂😂 I love the ad tho https://t.co/Rqsd5l6PF5;0.5
3;3;0;0;0; Amazing 👏🏻👏🏻👏🏻;0.6000000000000001
3;3;0;0;0; Fuckoff;0.0
3;3;0;0;0; never buying your brand again!;0.0
3;3;0;0;0; Even women find your sexist video pathetic. By the way, I disliked your video AGAIN. Because you're manipulating the dislikes. https://t.co/26W22OvQO8;-0.6
3;3;0;0;0; Valores hembrista para un público especialmente masculino??. #gilletteboycott .;0.0
3;3;0;0;0; Good job Gillette, thanks for making this;0.44999999999999996
3;3;0;0;0;" I wonder how many actors said no to the add before they found enough without a pair to become traitors of their gender. 
They were not being the best.";0.5
3;3;0;8;0; Great ad, really needed in the direction the world has been going. Shame on those who would boycott because of  this..;0.5
3;3;1;1;0;   hypocrite much  #Metoo  #ToxicMasculinity  #FakeOutrage https://t.co/fd5uwf7tX0;0.2
3;3;0;0;0; #GilletteAd was right.;0.2857142857142857
3;3;0;0;0; gillette, the best a feminist can get.;1.0
3;3;0;1;1; Congratulations, you lost a customer for life.;0.0
3;3;0;0;1; great and wonderful message. thanks Gillette https://t.co/eRQzuLrgt7;0.6666666666666666
3;3;0;0;1; Thank you!! From the bottom of my heart. It feels good to be heard. ❤️;0.7
3;3;2;3;2; Boys will be gentlemen. #TheBestMenCanBe #GilletteAd https://t.co/gKKqFEqt1k;0.0
3;3;0;0;0; Not recommended for use by those with sensitive, thin-skin. Also not for men who believe sexual harassment and fist-fighting are normal, admirable behaviors. 🙄#hesmissingthepoint ❄️❄️❄️;0.25
3;3;0;0;0; Love it;0.5
3;3;0;1;1; This is amaizing, can we get this internationally? Please?;0.0
3;3;0;0;0; will lose some sales https://t.co/m9AoPJJwaz;0.0
3;3;0;0;0; Mach3 has always been my favorite razor. 🖤 Thank you.;0.5
3;3;0;0;0; Do #Millennials even #shave their faces anymore? They all seem to like those scraggly beards. Also, your #razors are fucking expensive.;-0.5
3;3;0;2;1; https://t.co/rLjZVjpINT;0.0
3;3;0;0;0; might wanna practice what you preach, or just stick making razors. https://t.co/cvNF3gv9GI;0.0
3;3;0;0;0; congrats, one less customer to worry about!!;-0.26041666666666663
3;3;0;0;0; https://t.co/k0IXV0tmch;0.0
3;3;0;1;0;" 
You couldn’t just keep making blades.  Hello Harry’s!  You owe all men an apology.  And P&amp;G, the parent company, good bye to Old Spice and ALL your products.  Who died and made you judge?";0.39999999999999997
3;3;0;0;1; Yes, @Gillette! YES!!! https://t.co/eSiXHePR7W;0.0
3;3;0;0;0; more commercials please;0.5
3;3;0;0;1; #WomensMarchOakland #WomensMarch2019 https://t.co/G17WjFzcJh;0.0
3;3;0;0;0; done with you. Literally the wrong thing to do to your market and was unnecessary. Attacking men, letting a feminist attack us? Idiots. I already joined the shave club after using ur product for 30 yrs. They don’t care about my masculinity, just that I get a close shave;-0.5666666666666668
3;3;0;0;0; is this what your ad was talking about?;0.0
3;3;0;0;0; https://t.co/MUkhKyAzZd;0.0
3;3;0;0;0; Bye bye bye Gillette. I’m going to the dollar shave club.;0.0
3;3;0;0;0; This isn't about blaming men or women - it's a taught behavior and safety issue. Any major paradigm shift in culture creates a backlash. If the biggest threat to women is men - why wouldn't people want to support changing that?  Kudos to Gillette and the good men out there!;0.46875
3;3;0;0;0; , you should watch this, then apologize.;0.0
3;3;0;0;0;" Ditch #Gillette!

Virtual Signalling Identity Politics at its blatant worst!

#Sayonara";-0.75
3;3;0;0;0; https://t.co/tbSwHE0n8Z;0.0
3;3;0;1;0; guess you skipped hypocritical in the dictionary https://t.co/WUxxTR3RYb;0.0
3;3;1;0;0; working on their super bowl ad or what? https://t.co/lpc3D2Itur;0.3333333333333333
3;3;0;0;0; this is why your commercial was needed. Thank you. https://t.co/NufE0GFdzh;0.0
3;3;0;1;1;" Gillete has no right to say what is to be a man or even how to dictate the future of man.  

#BoycottGillette";-0.07142857142857142
3;3;0;0;0; #BoycottGillette #BoycottGillette #BoycottGillette #BoycottGillette #BoycottGillette;0.0
3;3;0;2;1; This is a big step. My heart is full. Thank you :);0.2833333333333333
3;3;0;0;0; thanks for trying;0.2
3;3;0;0;0; https://t.co/mOlOyiqQNa;0.0
3;3;0;3;0; I'm still buying your product. The advertisement was great. https://t.co/FVcNEeksKY;0.8
3;3;0;0;0; Bad move, Gillette, to join the #WarOnMen . Demonizing your biggest customer is the worst business move you could ever make. A true #AlphaMale is a loving protector of family, friends, and neighbors. To compare us to bullies and sexual predators is misguided. #LostACustomer;-0.04999999999999993
3;3;0;0;0; This advertisement is #offensive and #disgusting with its attempt to insult men. You just lost my business because if the management team  is so out of touch with their clients that they would produce this  garbage they have not earned my business. #BoycottGillette;-1.0
3;3;0;0;0; This advertisement is #offensive and #disgusting with its attempt to insult all men. You just lost my business because if the management team is so out of touch with their clients that they would produce this garbage they have not earned my business. #BoycottGillette;-1.0
3;3;0;0;0; would you like to send your spot on DVD to some of the students of Covington Catholic?;0.0
3;3;0;0;0; This is all good and all but is anyone outside of north america getting this memo....;0.35
3;3;0;0;0; It pisses me off that girls falsely accuse men for sexually harassment and don’t get punished for doing so;0.04999999999999996
3;3;0;3;2; This is powerful! You’ll have more women buying Gillette.;0.4375
3;3;0;1;0;" Keep it up, Gillette; this is the right message.  Those who disagree are those who are the offenders we need to get rid of.  Thanks for doing the right thing.";0.2571428571428571
3;3;0;0;0; ad target toxic masculinity in full display.;0.35
3;3;0;0;0;;0.0
3;3;0;0;0; I’m never buying a Gillette product again. This is probably the worst advertising campaign in history.;-1.0
3;3;0;7;1; @christopher983 A company beholden to shareholders that attacks the very market they sell to - you must be stupid!  Instead of stereotyping men as negative influences, you should be celebrating the positive aspects that men provide.  You lost me as a customer: 40 yrs loyal no more #egardwatches;-0.13156565656565655
3;3;0;0;0;" does commercial abt toxic masculinity,  white man's masculinity gets threatened so he grabs his guns &amp; kids, arms everyone but the daughter is the true definition of ""Toxic masculinity"" #GilletteAd #Toxicmasculinity https://t.co/YIW6EytpYO";0.11666666666666665
3;3;0;0;1;" 
#qanon
#wwg1wga";0.0
3;3;0;2;1; please send razors to Covington Catholic High School so they can shave off their toxic masculinity.;0.08
3;3;0;0;0; —- smooth way to get me to purchase your product. 🙌🏼✊🏼 #GilletteAd #Gillettecommercial;0.4
3;3;1;6;0; Thanks for the moral advice, multi-national company that was recently caught profiting off forced child labour and price fixing.;-0.02500000000000001
3;3;0;0;0; https://t.co/CK4UGFS0cQ;0.0
3;3;0;0;0; https://t.co/1RHG9XsZhq;0.0
3;3;0;0;0; #WomensMarch DC https://t.co/WTXqaAbj9k;0.0
3;3;0;0;0; no offense its great ad great message but in all honesty calm down. you selll razor blades.;0.4361111111111111
3;3;0;0;0; gracias por denigrarme y humillarme generalizando. como hombre blanco y hetero y defensor de la igualdad no volveré a comprar ningún producto vuestro. Además aprovecho para decir que en rel. Calidad prcio sois muy malos. Ciao!;0.0
3;3;0;0;0;;0.0
3;3;0;0;0;;0.0
3;3;0;0;0; Any Comment? I’m sure her work isn’t influenced by her hatred of your customers. 😔;0.5
3;3;0;0;0;;0.0
3;3;0;0;1; Takes me back to the good old days when we would beat the hell out of all the scrawny nerds #stomptheweak;0.26666666666666666
3;3;0;0;0;;0.0
3;3;0;0;0;;0.0
3;3;0;0;0;;0.0
3;3;0;0;1; There are so many fine men around us. They don't need a company to put any of them down.;0.2537037037037037
3;3;0;0;0; ya no os merecéis afeitar los pelos de mis huevos!😉;0.0
3;3;0;0;0;" #GilleteAd Good response.  Well done.
https://t.co/scp3vxk0rM";0.7
3;3;0;0;0; I’m not buying your razors anymore because you’re a razor company trying to become “political”. You are a razor company. Don’t try to become anything else;0.0
3;3;0;0;0; hello. The kid from the shakeen griffin commercial, does he actually have one hand? Or were the pixel’s modified?  Thanks;0.06666666666666667
3;3;0;0;0;" got it half right.
Here is witness of the best a man SHOULD be..... @KirstenPowers @rickygervais @TheCMOclub";0.373015873015873
3;3;0;0;0; I promise you I'll never buy a Gillette.  I guarantee that!!!;0.0
3;3;0;1;0; had a very good reason for releasing that ad, seeing this proves it.;0.605
3;3;0;1;0; Why does everything have to be political nowadays? I’m dumbfounded at how polarized we have become. Everyone has taken a side. Do we really hate each other that much?;-0.18125000000000002
3;3;0;0;0; You people are really stupid.... I will never buy anything from your company again #proudman;-0.7999999999999999
3;3;0;0;0; I am a woman. I married a toxic man. THANK GOD. I don't do pussy men. I want a man that will walk beside me.  My man served in Korea.;0.25
3;3;0;0;0; 👈🏻The Real problem;0.2
3;3;0;1;0; @RuthTweetX Gillette I have never seen a bunch of men standing around a grill and acting like that. Horrible portrayal, how about all the good, since you focused on the negative I will no longer use your products;-0.15000000000000002
3;3;0;2;1; Donneurs de leçons https://t.co/suTv21GtgS;0.0
3;3;0;1;1; I don’t know anyone who would let their boys fight while grilling outside. I have been using Mach3 since they came out. Will never use your products again.;0.0
3;3;0;6;0; https://t.co/ghnIseB9eW;0.0
3;3;0;0;0; ☺️ https://t.co/nssj3dGAi6;0.0
3;3;0;0;0; doing magic with that ad 🤣;0.5
3;3;0;0;0;" Well guess this 46 year old man who has used your products for 30 years will be shopping elsewhere for my shaving products. Would hate to let my ""toxic masculinity"" offend you. Shame. Loved your products. No more. @DollarShaveClub here I come.";-0.06250000000000003
3;3;0;2;0; Does someone said Wilkinson Sword?;0.0
3;3;0;0;0; you should hire a new marketing company https://t.co/2llK8ASzwU;0.13636363636363635
3;3;0;0;0;;0.0
3;3;0;0;0; Never heard a single man trying to attack the feminity of a woman, but have heard millions of women attacking masculinity of men. Still you think there's no #toxicfeminism ?;-0.07142857142857142
3;3;0;0;1; I believe in horsepower, testosterone, MMA, and competition. I also believe in Gillette’s message, which is not unique, and men can always strive to be better without losing masculinity/identity. Many men have already mastered this balance.;0.2708333333333333
3;3;0;0;0;" sponsored ""GirlsWillBeGirls -presenting a view of women's rights"" .Showing once again that the corporate ""moral police"" fail when they show what they truly believe sells!";-0.20833333333333334
3;3;0;0;0;" clearly following Gillette social  advice is NOT ""the best a man can be"".  Stay out of others business and stop trying to be the Opra Winfrey of men's personal grooming products.";0.25833333333333336
3;3;0;0;0; just want you to know you’ve been demoted to my pube razor. #change #activism #ResistanceRises;0.0
3;3;0;0;0; Gillette + Veganism: why 4 of 5 of your wife's boyfriends recommend em;0.0
3;3;0;0;1; Fortunately for me I don’t need Gillette to teach me how to be honorable and respectful to others nor do my children. Also what I don’t need anymore are their products. Too bad @Gillette because I WAS a life long customer until now.;0.03750000000000005
3;3;0;0;0; loved the ad.. IT SAID SO MUCH...great job. keep up the good work. Im going out to buy gillettes and pass them out .;0.7
3;3;0;0;1; Men feeling all bent out of shape about this ad. Ad was spot on.;0.0
3;3;0;5;0; Whats the problem with holding other men accountable not every male in this is portrayed as beinn bad hence the seen were the older guy breaks up the fight they even sayyy we believe in men being the best they can be whats the issue ????;0.06833333333333336
3;3;0;0;0; thank you for standing up;0.0
3;3;0;0;0; This agressive hate filled anti men agenda relentlessly pushed in mainstream media has a caused an effect.. the war against this agenda is on. I hope Procter and Gamble go out of buisiness, never buying your stuff ever again and neither is my daughter.;-0.2
3;3;0;2;1; I’m so proud;0.8
3;3;0;5;0; This triggered people really??? This ad is awesome;0.6
3;3;0;0;0;" Gillette: Yo some men are overly aggressive and good men need to stand up to bad men!
All men: Did you say all men are bad?
Gillette: No, some men are overly aggressive but not all me-
All men: GILLETTE SAID ALL MEN ARE BAD THIS IS A WAR ON MEN";-0.3937499999999999
3;3;0;2;1; this add is really cool !;0.4375
3;3;0;0;0; https://t.co/u1LxEZnEjP;0.0
3;3;0;0;0;" aprended a hacer anuncios de verdad no mierdas feminazis poniéndonos a los hombres como el mal de este mundo. Aquí tenéis un cliente menos me paso a @wilkinson_es 
Y aquí tenéis un anuncio de verdad
https://t.co/c3j4t43bLr";0.0
3;3;0;0;0; was correct.;0.0
3;3;0;0;0; You hypocritical wankers. https://t.co/ug4zUr3r5t;0.0
3;3;0;0;0; Is it possible that someone would be offended by this ad and not be a monster?;0.0
3;3;0;0;0; how come most men that abuse women and or children were raised by a Single woman house hold? I think it is up to 90% ? Find your boys a good male mentor! Notice I didn’t say a role model like a sports star. Boys need men in there life, not a picture on the wall.;0.28214285714285714
3;3;0;0;0;" we will never buy another Gillette product in my household, NEVER !!!!  Here I come @
Harry’s products !";0.0
3;3;0;0;0; Here is another scene you can use for your ad.  Now, who is going to step up to tell these brats how to do it right? #ExposeChristianSchools #ToxicMasculinity #SaturdayMotivation;0.2857142857142857
3;3;0;0;0;" is the @MichaelAvenatti
Of advertisers.

The weird guy that acts as a social justice warrior for woman,  then gets off camera and beats them.

What a joke.";-0.23333333333333334
3;3;0;0;0; https://t.co/DNF2ozX3JD;0.0
3;3;0;0;0; kudos to you!!! I have two boys and thank you for teaching men to be real men.;0.2
3;3;0;4;0; @Gillette thank you for encouraging all to be our best. It truly is time to rethink what has become acceptable.;1.0
3;3;0;0;0;" Few things you can learn from this video!

https://t.co/mRMAjp6jNr";-0.25
3;3;0;0;0; Wtf;-0.5
3;3;0;0;0;" is my razor brand of choice, I currently use Fusion Pro-Glide. 

Adverts are always empowering for those of us who lead a lifestyle, great value for unparalleled quality.";0.4
3;3;0;0;0;" 
Your new adverts are incredible.
“The best men make every challenge their Everest but don’t beat themselves up if they only make base camp” 
... I can’t tell you what that line means to me right now or how much I KNOW some men need to hear it.
Thank you.";0.24601113172541741
3;3;0;0;0; This is @Gillette ‘s way to say that signing @hardikpandya7 was a farce 🤭. Just days after he messed up, now it is the turn of gillette to cover up and getting goofed up in the process.;-0.4
3;3;0;0;0; I am a Woman and I find this OFFENSIVE! To my husband, my sons and my co-workers! You have taken the #RadicalFemminist by-line: ALL MEN they need to be better, especially white men. looked up your brands today and I will not be supporting you anymore!;0.2708333333333333
3;3;0;0;0; can you send a few cases of razors to this all boys school?;-0.2
3;3;0;10;0; https://t.co/Ys4GEoRKPp;0.0
3;3;0;0;0; made an anti-bullying commercial.  🤔 Clearly trying to follow in Nike’s footsteps (no pun intended).  You know what bullying looks like?  Charging someone $39.99 for 60 razor blades;0.05000000000000001
3;3;0;0;0; Congrats for this spot!!!;0.0
3;3;0;0;0; Love this ad. Thank you for addressing this. Hope all men step up.;0.5
3;3;0;0;0; - Hmm...is this the toxic masculinity that you were referring to?  I’m detecting the faintest whiff of hypocrisy.  Save your virtue signaling for yourselves! https://t.co/FovSeiZwRy;0.0
3;3;0;0;0; There is no excuse for bad advertising. You are insulting millions of well-behaved, educated, emancipated men by using simple stereotypes.;-0.41874999999999996
3;3;0;0;0;" The radical feminist behind the Gillette ad also made this one as well. Tell me if you sense a common theme between the two.

https://t.co/e2Ebf2nxHK";-0.35
3;3;0;1;1; Lol all the bad men getting salty out here...;0.0500000000000001
3;3;0;0;0; you have lost a customer;0.0
3;3;0;0;1; sped;0.0
3;3;0;0;1; Is this whole thing just a way to sell more of the pink razors you charge more for?;0.275
